41797,76157bdb-e002-667c-af02-b0163db193cd,2024/10/17 16:40,10.32.130.8,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/129.0.0.0 safari/537.36 edg/129.0.0.0",個人利用,,いいえ,個人用Webサイト,セキュリティについてよく分からない,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,どちらかと言えば利用したい,月に1回,300,いいえ,なにが診断されるのか簡潔にしりたい
43532,b63d40d3-a701-d335-c822-e3bd5ec9c0fa,2024/10/20 15:53,10.32.129.248,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,ECサイト,セキュリティにかけられるコストが無い,あまり満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,,診断結果を見ていないため分からない,利用したくない,週に1回,10,いいえ,なし
45061,59d40670-4c61-f63f-3d8b-def273ce57af,2024/10/23 13:30,10.32.129.181,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/129.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,a,大変満足,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「無料」だったため,簡単で始めやすいこと,,分からない,0,いいえ,a
45538,30c70ad9-1aa9-b631-e5db-7c29df846c3a,2024/10/24 14:39,10.32.130.54,mozilla/5.0 (windows nt 10.0; win64; x64; rv:129.0) gecko/20100101 firefox/129.0,法人利用,1回,いいえ,法人用Webサイト,セキュリティにかけられる時間が無い,全く満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「無料」だったため,簡単で始めやすいこと,どちらかと言えば利用したい,年に１回,0,いいえ,none
45494,b01a3b6e-90fa-c790-d401-ec873f28cf3b,2024/10/24 13:12,10.32.130.54,mozilla/5.0 (windows nt 10.0; win64; x64; rv:129.0) gecko/20100101 firefox/129.0,法人利用,1回,いいえ,法人用Webサイト,セキュリティにかけられるコストが無い,あまり満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「無料」だったため,簡単で始めやすいこと,利用したくない,年に１回,0,いいえ,none
44654,6d0269c5-0945-16f0-c3c6-3e0744d4a56a,2024/10/22 16:46,10.32.129.181,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/129.0.0.0 safari/537.36",個人利用,1回,いいえ,個人用Webサイト,,あまり満足していない,診断後に表示されるポップアップから,「お名前.com レンタルサーバー」のコントロールパネルから,とりあえず試してみようと思ったため,簡単で始めやすいこと,どちらかと言えば利用したい,月に1回,100,いいえ,nu
46425,8d6ece7f-e07a-3353-5dc4-6db6b0971dc9,2024/10/26 16:15,10.32.130.61,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,特にないがちぇっくできません,診断結果を見ていないため分からない,お名前.comから届いた回答依頼メールから,,ご自身のWebサイトのセキュリティ状況を確認するため,対策方法が記載されていること,どちらかと言えば利用したい,分からない,０,はい,アンケートに誘導するタイミングが結果が出る前だとあまり意味がないのではないか
47419,1123a1c8-6dec-d6dc-499a-9f5544ba3ad5,2024/10/28 22:24,10.32.130.61,mozilla/5.0 (windows nt 10.0; win64; x64; rv:131.0) gecko/20100101 firefox/131.0,個人利用,無い（診断結果を見たことが無い）,いいえ,ブログ,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,分からない,分からない,わからない,いいえ,まだ診断を見ていない
47567,b0bcd901-524b-294b-fb79-41a06bebd1ea,2024/10/29 10:28,10.32.129.213,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",法人利用,無い（診断結果を見たことが無い）,いいえ,法人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,どちらかと言えば利用したい,分からない,20,いいえ,何が起きているのか理解できていないので評価しかねます。
45266,a0397025-27f6-2cf3-1baa-808ee8b4718b,2024/10/23 20:46,10.32.130.55,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,満足,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,どちらかと言えば利用したい,週に1回,100,いいえ,まだ良く分からない。
44531,fc05bbcb-2630-d4be-3712-9c88e1ce0b14,2024/10/22 12:30,10.32.130.55,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/128.0.0.0 safari/537.36",法人利用,無い（診断結果を見たことが無い）,いいえ,法人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,分からない,分からない,0,いいえ,なし
46334,f4989d48-a9dd-0739-fc37-cbf2df0dd2c7,2024/10/26 11:01,10.32.129.213,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,1回,はい,個人用Webサイト,セキュリティにかけられるコストが無い,大変満足,診断結果が契約されたメールから,「お名前.com Navi」に表示されるポップアップ誘導から,,セキュリティ状況が一目で分かること,利用したい,分からない,５０円,いいえ,どういった点をチェックしているかわかりやすく、知らせてもらえるとありがたいです。
47344,f14258cb-5cec-f046-8047-730c35d37d20,2024/10/28 20:29,10.32.130.61,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,利用したい,月に1回,1000,はい,リアルタイムでの診断は無理だが、オプションとしての料金体系を考えてもらいたい。
45913,55eed1e1-407b-8a84-fb92-1b17203ae2f7,2024/10/25 12:16,10.32.130.54,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36 edg/130.0.0.0",個人利用,無い（診断結果を見たことが無い）,はい,個人用Webサイト,"セキュリティにかけられる時間が無い,セキュリティにかけられるコストが無い,セキュリティについてよく分からない",診断結果を見ていないため分からない,お名前.comから届いた回答依頼メールから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,,分からない,分からない,100,はい,登録した覚えのないドメインが登録されていた。
49999,6550d7cf-7e5e-9171-b3ec-505399ebbfc2,2024/11/04 13:59,10.32.130.38,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",法人利用,1回,いいえ,"法人用Webサイト,ブログ","セキュリティにかけられる時間が無い,セキュリティにかけられるコストが無い",満足,,「お名前.com レンタルサーバー」のコントロールパネルから,とりあえず試してみようと思ったため,簡単で始めやすいこと,利用したい,月に1回,0,いいえ,特にございません
51341,e7c652aa-71de-9dd5-8159-eb4cd90bf626,2024/11/08 09:58,10.32.129.140,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,"個人用Webサイト,ECサイト",,満足,診断結果が契約されたメールから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,利用したい,毎日,100,いいえ,特になし
53664,5862ff20-39ee-1834-cd47-3ef9b016a5f3,2024/11/15 16:46,10.32.129.171,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36 edg/130.0.0.0",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,診断結果を見ていないため分からない,お名前.comから届いた回答依頼メールから,「ネットde診断」の特設ページ(LP)から,ご自身のWebサイトのセキュリティ状況を確認するため,診断結果を見ていないため分からない,どちらかと言えば利用したい,毎日,50,いいえ,ネットde診断の設定画面が分かりづらい
50136,31e1cd98-6176-9827-92ba-449725d31559,2024/11/05 00:56,10.32.130.38,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,非公開のWebサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,利用したい,月に1回,100,いいえ,知名度の低さと費用対効果がわかりにくい。
52110,1dd1293a-5cba-0a53-f829-76967c38208a,2024/11/11 01:34,10.32.129.189,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/129.0.0.0 safari/537.36 norton/129.0.0.0",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,どちらかと言えば利用したい,月に1回,100,いいえ,簡単に
52111,1dd1293a-5cba-0a53-f829-76967c38208a,2024/11/11 01:36,10.32.130.12,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/129.0.0.0 safari/537.36 norton/129.0.0.0",個人利用,無い（診断結果を見たことが無い）,はい,個人用Webサイト,,満足,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,ご自身のWebサイトのセキュリティ状況を確認するため,セキュリティ状況が一目で分かること,利用したい,月に1回,100,いいえ,簡単に
52936,38742a99-0f67-cdba-555c-b2bafade5bcd,2024/11/13 14:53,10.32.129.143,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",法人利用,1回,いいえ,ECサイト,セキュリティにかけられる時間が無い,満足,お名前.comから届いた回答依頼メールから,「お名前.com レンタルサーバー」のコントロールパネルから,とりあえず試してみようと思ったため,簡単で始めやすいこと,どちらかと言えば利用したい,週に1回,11,いいえ,aaa
50373,135d841f-d288-d20b-27f0-638126e0beef,2024/11/05 15:39,10.32.129.212,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",法人利用,無い（診断結果を見たことが無い）,いいえ,"法人用Webサイト,メール",ＥＳＥＴ,あまり満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「無料」だったため,簡単で始めやすいこと,どちらかと言えば利用したい,分からない,無料が良い,いいえ,判りません。
53524,97dd57fd-c6ba-cf3a-8497-3893953ecb14,2024/11/15 10:27,10.32.129.242,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com レンタルサーバー」のコントロールパネルから,「無料」だったため,診断結果を見ていないため分からない,どちらかと言えば利用したい,月に1回,110,いいえ,なし
57590,1d729e1b-4344-4950-7592-80564e5c8db5,2024/11/26 07:59,10.32.129.168,"mozilla/5.0 (iphone; cpu iphone os 17_7 like mac os x) applewebkit/534.46 (khtml, like gecko) mobile/9b176 yjapp-ios jp.co.yahoo.ymail/9.2.10",,無い（診断結果を見たことが無い）,いいえ,"個人用Webサイト,ブログ",セキュリティにかけられる時間が無い,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「簡単」との表記があったため,簡単で始めやすいこと,利用したい,月に1回,190,いいえ,"スマートフォン対応
任意とあるのに必須はおかしい"
56526,8a886259-54e0-f087-3351-e67862473543,2024/11/22 19:41,10.32.129.168,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/131.0.0.0 safari/537.36 edg/131.0.0.0",法人利用,1回,いいえ,法人用Webサイト,"セキュリティにかけられる時間が無い,セキュリティ担当者がいない（もしくは足りない）",満足,診断後に表示されるポップアップから,お名前.comから届くメールマガジンから,「簡単」との表記があったため,簡単で始めやすいこと,どちらかと言えば利用したい,月に1回,1000,いいえ,無料でサービス継続のために使用できるとよい
57051,f8259e53-4c92-fb1f-3667-7437d9c49aa2,2024/11/25 01:18,10.32.129.168,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/131.0.0.0 safari/537.36 edg/131.0.0.0",個人利用,,いいえ,"個人用Webサイト,ECサイト",セキュリティにかけられる時間が無い,あまり満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,「簡単」との表記があったため,セキュリティ状況が一目で分かること,利用したい,分からない,1000円,いいえ,サービス改善して欲しいです。
56138,72843865-0069-04e8-e75f-d92c461cd76e,2024/11/21 16:42,10.32.130.47,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.0.0 safari/537.36",法人利用,無い（診断結果を見たことが無い）,いいえ,法人用Webサイト,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com レンタルサーバー」のコントロールパネルから,とりあえず試してみようと思ったため,簡単で始めやすいこと,利用したい,月に1回,1000,いいえ,わからない
58767,8cc48957-1f66-d65d-a8b4-5d50bdc44a00,2024/11/28 09:14,10.32.129.170,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/131.0.0.0 safari/537.36",法人利用,無い（診断結果を見たことが無い）,いいえ,法人用Webサイト,"セキュリティにかけられるコストが無い,セキュリティ担当者がいない（もしくは足りない）,セキュリティについてよく分からない",診断結果を見ていないため分からない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,どちらかと言えば利用したい,,１０００,いいえ,まだわかりません
57052,f8259e53-4c92-fb1f-3667-7437d9c49aa2,2024/11/25 01:19,10.32.129.168,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/131.0.0.0 safari/537.36 edg/131.0.0.0",,1回,いいえ,"法人用Webサイト,ECサイト",セキュリティにかけられる時間が無い,全く満足していない,診断後に表示されるポップアップから,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,セキュリティ状況が一目で分かること,どちらかと言えば利用したい,週に1回,１０００円,いいえ,サービスを改善して欲しい
56733,40069473-6a73-2997-93e7-4bd53569dfb4,2024/11/23 17:41,10.32.129.168,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/131.0.0.0 safari/537.36",個人利用,無い（診断結果を見たことが無い）,いいえ,個人用Webサイト,,診断結果を見ていないため分からない,WEB上,「お名前.com Navi」に表示されるポップアップ誘導から,とりあえず試してみようと思ったため,セキュリティ状況が一目で分かること,どちらかと言えば利用したい,月に1回,1000,いいえ,"特になし。
此れが初めてなので、具体的な内容が見えて来ない。"
57754,3a6cf060-5311-90da-2774-8b4e7ab3dcf3,2024/11/26 13:12,10.32.130.59,mozilla/5.0 (windows nt 10.0; win64; x64; rv:132.0) gecko/20100101 firefox/132.0,法人利用,1回,いいえ,メールのみ,,診断結果を見ていないため分からない,診断後に表示されるポップアップから,お名前.comから届くメールマガジンから,とりあえず試してみようと思ったため,診断結果を見ていないため分からない,どちらかと言えば利用したい,月に1回,1000,いいえ, 
